,iteration,metric,value
615,30700,$\mathcal{HU}_p$,-1.001847267150879
616,30800,mse,2.653842792318071
617,30800,$\mathcal{HU}_p$,-1.002656102180481
618,30900,mse,2.6535310995178416
619,30900,$\mathcal{HU}_p$,-1.0019433498382568
620,31000,mse,2.653177846443616
621,31000,$\mathcal{HU}_p$,-1.0031481981277466
622,31100,mse,2.652847459582749
623,31100,$\mathcal{HU}_p$,-1.0021109580993652
624,31200,mse,2.652502284821599
625,31200,$\mathcal{HU}_p$,-1.0036157369613647
626,31300,mse,2.652918838722664
627,31300,$\mathcal{HU}_p$,-1.01024329662323
628,31400,mse,2.651801558819686
629,31400,$\mathcal{HU}_p$,-1.00416100025177
630,31500,mse,2.652728829072157
631,31500,$\mathcal{HU}_p$,-1.0118414163589478
632,31600,mse,2.651084652367157
633,31600,$\mathcal{HU}_p$,-1.0046602487564087
634,31700,mse,2.6507314527640387
635,31700,$\mathcal{HU}_p$,-1.001572608947754
636,31800,mse,2.650350286807897
637,31800,$\mathcal{HU}_p$,-1.0052313804626465
638,31900,mse,2.6519992106380443
639,31900,$\mathcal{HU}_p$,-0.990719199180603
640,32000,mse,2.6495936811638643
641,32000,$\mathcal{HU}_p$,-1.005750060081482
642,32100,mse,2.6493562695968245
643,32100,$\mathcal{HU}_p$,-1.0049241781234741
644,32200,mse,2.6488152886135863
645,32200,$\mathcal{HU}_p$,-1.0064722299575806
646,32300,mse,2.648452657384226
647,32300,$\mathcal{HU}_p$,-1.0045231580734253
648,32400,mse,2.6480173930488635
649,32400,$\mathcal{HU}_p$,-1.007140874862671
650,32500,mse,2.6476272501220826
651,32500,$\mathcal{HU}_p$,-1.007844090461731
652,32600,mse,2.6472023444642736
653,32600,$\mathcal{HU}_p$,-1.00778329372406
654,32700,mse,2.6468114896418187
655,32700,$\mathcal{HU}_p$,-1.008945345878601
656,32800,mse,2.6463641982447657
657,32800,$\mathcal{HU}_p$,-1.00836181640625
658,32900,mse,2.6459513970744686
659,32900,$\mathcal{HU}_p$,-1.0087851285934448
660,33000,mse,2.6455103102384716
661,33000,$\mathcal{HU}_p$,-1.009018898010254
662,33100,mse,2.645111033368894
663,33100,$\mathcal{HU}_p$,-1.0076435804367065
664,33200,mse,2.6446310101821418
665,33200,$\mathcal{HU}_p$,-1.0097061395645142
666,33300,mse,2.6441894752416024
667,33300,$\mathcal{HU}_p$,-1.0092830657958984
668,33400,mse,2.6437212024615215
669,33400,$\mathcal{HU}_p$,-1.0103811025619507
670,33500,mse,2.6432838750801535
671,33500,$\mathcal{HU}_p$,-1.0094611644744873
672,33600,mse,2.6428241992914305
673,33600,$\mathcal{HU}_p$,-1.0108752250671387
674,33700,mse,2.6427130715194833
675,33700,$\mathcal{HU}_p$,-1.006974220275879
676,33800,mse,2.641871657264223
677,33800,$\mathcal{HU}_p$,-1.0115958452224731
678,33900,mse,2.6413966104185094
679,33900,$\mathcal{HU}_p$,-1.0108015537261963
680,34000,mse,2.64088550475186
681,34000,$\mathcal{HU}_p$,-1.0123704671859741
682,34100,mse,2.6442754475396004
683,34100,$\mathcal{HU}_p$,-0.9984778165817261
684,34200,mse,2.63987529971579
685,34200,$\mathcal{HU}_p$,-1.0127876996994019
686,34300,mse,2.639752442281067
687,34300,$\mathcal{HU}_p$,-1.0181736946105957
688,34400,mse,2.638835692211417
689,34400,$\mathcal{HU}_p$,-1.0137059688568115
690,34500,mse,2.6382800013357874
691,34500,$\mathcal{HU}_p$,-1.0143088102340698
692,34600,mse,2.6377835215587147
693,34600,$\mathcal{HU}_p$,-1.0137442350387573
694,34700,mse,2.6372414785020184
695,34700,$\mathcal{HU}_p$,-1.014841914176941
696,34800,mse,2.642008585803282
697,34800,$\mathcal{HU}_p$,-0.9943130612373352
698,34900,mse,2.636120664484632
699,34900,$\mathcal{HU}_p$,-1.015617847442627
700,35000,mse,2.6476127161491725
701,35000,$\mathcal{HU}_p$,-1.0370484590530396
702,35100,mse,2.6349665481993196
703,35100,$\mathcal{HU}_p$,-1.0162672996520996
704,35200,mse,2.634369230055449
705,35200,$\mathcal{HU}_p$,-1.018254280090332
706,35300,mse,2.633800370404294
707,35300,$\mathcal{HU}_p$,-1.0170331001281738
708,35400,mse,2.6331854710983933
709,35400,$\mathcal{HU}_p$,-1.0176641941070557
710,35500,mse,2.6353240890367244
711,35500,$\mathcal{HU}_p$,-0.9976946115493774
712,35600,mse,2.6319564826539783
713,35600,$\mathcal{HU}_p$,-1.0182509422302246
714,35700,mse,2.631294108015467
715,35700,$\mathcal{HU}_p$,-1.0183699131011963
716,35800,mse,2.6306795026540835
717,35800,$\mathcal{HU}_p$,-1.0184398889541626
718,35900,mse,2.6299956314906425
719,35900,$\mathcal{HU}_p$,-1.0198482275009155
720,36000,mse,2.6294044536105425
721,36000,$\mathcal{HU}_p$,-1.018951177597046
722,36100,mse,2.628660998976162
723,36100,$\mathcal{HU}_p$,-1.0205920934677124
724,36200,mse,2.628050050794879
725,36200,$\mathcal{HU}_p$,-1.0208208560943604
726,36300,mse,2.627264386597782
727,36300,$\mathcal{HU}_p$,-1.0214444398880005
728,36400,mse,2.627219605734316
729,36400,$\mathcal{HU}_p$,-1.0182174444198608
730,36500,mse,2.625841749515197
731,36500,$\mathcal{HU}_p$,-1.02226722240448
732,36600,mse,2.6256556746839674
733,36600,$\mathcal{HU}_p$,-1.0285487174987793
734,36700,mse,2.6243405374704745
735,36700,$\mathcal{HU}_p$,-1.022637128829956
736,36800,mse,2.649902007431445
737,36800,$\mathcal{HU}_p$,-1.0581092834472656
738,36900,mse,2.6227829203154744
739,36900,$\mathcal{HU}_p$,-1.0239876508712769
740,37000,mse,2.6271669734847216
741,37000,$\mathcal{HU}_p$,-1.0350035429000854
742,37100,mse,2.621177543555652
743,37100,$\mathcal{HU}_p$,-1.0248409509658813
744,37200,mse,2.6556178844952756
745,37200,$\mathcal{HU}_p$,-1.0664640665054321
746,37300,mse,2.619515752623946
747,37300,$\mathcal{HU}_p$,-1.0259603261947632
748,37400,mse,2.619034037609932
749,37400,$\mathcal{HU}_p$,-1.031662940979004
750,37500,mse,2.6178006227327324
751,37500,$\mathcal{HU}_p$,-1.0264872312545776
752,37600,mse,2.616864613256375
753,37600,$\mathcal{HU}_p$,-1.0279797315597534
754,37700,mse,2.616027028850459
755,37700,$\mathcal{HU}_p$,-1.0282777547836304
756,37800,mse,2.615082457222382
757,37800,$\mathcal{HU}_p$,-1.0287492275238037
758,37900,mse,2.614212817891093
759,37900,$\mathcal{HU}_p$,-1.0251283645629883
760,38000,mse,2.6132064079197947
761,38000,$\mathcal{HU}_p$,-1.0295463800430298
762,38100,mse,2.6123783891021533
763,38100,$\mathcal{HU}_p$,-1.0174802541732788
764,38200,mse,2.6112728085678008
765,38200,$\mathcal{HU}_p$,-1.0302083492279053
766,38300,mse,2.6102060582135835
767,38300,$\mathcal{HU}_p$,-1.032194972038269
768,38400,mse,2.6092680291569437
769,38400,$\mathcal{HU}_p$,-1.0308716297149658
770,38500,mse,2.6081752186736087
771,38500,$\mathcal{HU}_p$,-1.032218098640442
772,38600,mse,2.607277738990707
773,38600,$\mathcal{HU}_p$,-1.032556414604187
774,38700,mse,2.6060122515095103
775,38700,$\mathcal{HU}_p$,-1.033197045326233
776,38800,mse,2.605122016300615
777,38800,$\mathcal{HU}_p$,-1.0278844833374023
778,38900,mse,2.603756509875447
779,38900,$\mathcal{HU}_p$,-1.0342134237289429
780,39000,mse,2.602751050808445
781,39000,$\mathcal{HU}_p$,-1.0283273458480835
782,39100,mse,2.6014631393291827
783,39100,$\mathcal{HU}_p$,-1.035016655921936
784,39200,mse,2.6057652289701325
785,39200,$\mathcal{HU}_p$,-1.00787353515625
786,39300,mse,2.5990659193470416
787,39300,$\mathcal{HU}_p$,-1.0357590913772583
788,39400,mse,2.598584144324141
789,39400,$\mathcal{HU}_p$,-1.043565034866333
790,39500,mse,2.596603026460272
791,39500,$\mathcal{HU}_p$,-1.0362520217895508
792,39600,mse,2.595244340475365
793,39600,$\mathcal{HU}_p$,-1.0373703241348267
794,39700,mse,2.5943211969314186
795,39700,$\mathcal{HU}_p$,-1.0349875688552856
796,39800,mse,2.5925923639087287
797,39800,$\mathcal{HU}_p$,-1.0380561351776123
798,39900,mse,2.592734562191272
799,39900,$\mathcal{HU}_p$,-1.0366592407226562
800,40000,mse,2.5898376143171737
801,40000,$\mathcal{HU}_p$,-1.0385679006576538
802,40100,mse,2.6369173555601257
803,40100,$\mathcal{HU}_p$,-1.089224100112915
804,40200,mse,2.587074048415384
805,40200,$\mathcal{HU}_p$,-1.03681480884552
806,40300,mse,2.585538384693394
807,40300,$\mathcal{HU}_p$,-1.0396034717559814
808,40400,mse,2.5911185452371286
809,40400,$\mathcal{HU}_p$,-1.0496760606765747
810,40500,mse,2.582492425791264
811,40500,$\mathcal{HU}_p$,-1.0397673845291138
812,40600,mse,2.615422771479352
813,40600,$\mathcal{HU}_p$,-0.9935268759727478
814,40700,mse,2.579370921434067
815,40700,$\mathcal{HU}_p$,-1.039430022239685
816,40800,mse,2.577600679155907
817,40800,$\mathcal{HU}_p$,-1.0411019325256348
818,40900,mse,2.5761362387831754
819,40900,$\mathcal{HU}_p$,-1.0388156175613403
820,41000,mse,2.574258105208756
821,41000,$\mathcal{HU}_p$,-1.0414007902145386
822,41100,mse,2.5726389992036154
823,41100,$\mathcal{HU}_p$,-1.0367916822433472
824,41200,mse,2.5707090033700397
825,41200,$\mathcal{HU}_p$,-1.041567325592041
826,41300,mse,2.5691770068630566
827,41300,$\mathcal{HU}_p$,-1.0391205549240112
828,41400,mse,2.5670589911791186
829,41400,$\mathcal{HU}_p$,-1.041642665863037
830,41500,mse,2.565384339497547
831,41500,$\mathcal{HU}_p$,-1.0364692211151123
832,41600,mse,2.563287597555653
833,41600,$\mathcal{HU}_p$,-1.0412753820419312
834,41700,mse,2.5646225333650543
835,41700,$\mathcal{HU}_p$,-1.0191930532455444
836,41800,mse,2.559488827902988
837,41800,$\mathcal{HU}_p$,-1.03956937789917
838,41900,mse,2.5574515650498215
839,41900,$\mathcal{HU}_p$,-1.0445365905761719
840,42000,mse,2.555493489281912
841,42000,$\mathcal{HU}_p$,-1.0375832319259644
842,42100,mse,2.553206269481971
843,42100,$\mathcal{HU}_p$,-1.0401617288589478
844,42200,mse,2.551623514904265
845,42200,$\mathcal{HU}_p$,-1.0367224216461182
846,42300,mse,2.5490428298268517
847,42300,$\mathcal{HU}_p$,-1.038289189338684
848,42400,mse,2.54702725859707
849,42400,$\mathcal{HU}_p$,-1.0299087762832642
850,42500,mse,2.544723484449997
851,42500,$\mathcal{HU}_p$,-1.0356401205062866
852,42600,mse,2.5434703036966844
853,42600,$\mathcal{HU}_p$,-1.0294582843780518
854,42700,mse,2.5402157950210236
855,42700,$\mathcal{HU}_p$,-1.0321719646453857
856,42800,mse,2.537621554958891
857,42800,$\mathcal{HU}_p$,-1.0354784727096558
858,42900,mse,2.536062400444397
859,42900,$\mathcal{HU}_p$,-1.0227832794189453
860,43000,mse,2.5333201035023745
861,43000,$\mathcal{HU}_p$,-1.0310966968536377
862,43100,mse,2.5306838391316413
863,43100,$\mathcal{HU}_p$,-1.0318797826766968
864,43200,mse,2.528635602819209
865,43200,$\mathcal{HU}_p$,-1.0241025686264038
866,43300,mse,2.525816575731438
867,43300,$\mathcal{HU}_p$,-1.0287575721740723
868,43400,mse,2.524153960794308
869,43400,$\mathcal{HU}_p$,-1.0261385440826416
870,43500,mse,2.5210010964849543
871,43500,$\mathcal{HU}_p$,-1.024869680404663
872,43600,mse,2.5832906743068866
873,43600,$\mathcal{HU}_p$,-0.9654082655906677
874,43700,mse,2.5159572749730583
875,43700,$\mathcal{HU}_p$,-1.020312786102295
876,43800,mse,2.513075598531411
877,43800,$\mathcal{HU}_p$,-1.0202555656433105
878,43900,mse,2.5108000408589852
879,43900,$\mathcal{HU}_p$,-1.014960765838623
880,44000,mse,2.5077961528955646
881,44000,$\mathcal{HU}_p$,-1.0177936553955078
882,44100,mse,2.5055096303527344
883,44100,$\mathcal{HU}_p$,-1.013549566268921
884,44200,mse,2.502474852307916
885,44200,$\mathcal{HU}_p$,-1.0135635137557983
886,44300,mse,2.501264421162447
887,44300,$\mathcal{HU}_p$,-1.0146434307098389
888,44400,mse,2.4971370114295914
889,44400,$\mathcal{HU}_p$,-1.0087883472442627
890,44500,mse,2.531259369700397
891,44500,$\mathcal{HU}_p$,-0.9610251188278198
892,44600,mse,2.491606838380101
893,44600,$\mathcal{HU}_p$,-1.0039407014846802
894,44700,mse,2.6254789947210986
895,44700,$\mathcal{HU}_p$,-1.0860865116119385
896,44800,mse,2.4860877588245094
897,44800,$\mathcal{HU}_p$,-0.9990301728248596
898,44900,mse,2.4829107849689676
899,44900,$\mathcal{HU}_p$,-0.9991422891616821
900,45000,mse,2.4806512328467205
901,45000,$\mathcal{HU}_p$,-0.9950457811355591
902,45100,mse,2.477406407520732
903,45100,$\mathcal{HU}_p$,-0.9931821823120117
904,45200,mse,2.4753254608669293
905,45200,$\mathcal{HU}_p$,-0.9915439486503601
906,45300,mse,2.4717853452844443
907,45300,$\mathcal{HU}_p$,-0.9873276352882385
908,45400,mse,2.470469789258707
909,45400,$\mathcal{HU}_p$,-0.9907938838005066
910,45500,mse,2.4660802127808976
911,45500,$\mathcal{HU}_p$,-0.9813705086708069
912,45600,mse,2.512604223561749
913,45600,$\mathcal{HU}_p$,-0.9288218021392822
914,45700,mse,2.460387593896502
915,45700,$\mathcal{HU}_p$,-0.9758835434913635
916,45800,mse,2.4571125241097107
917,45800,$\mathcal{HU}_p$,-0.974450945854187
918,45900,mse,2.4550499681375944
919,45900,$\mathcal{HU}_p$,-0.9704248309135437
920,46000,mse,2.4517836002380706
921,46000,$\mathcal{HU}_p$,-0.9678393602371216
922,46100,mse,2.8121535713620576
923,46100,$\mathcal{HU}_p$,-1.105216145515442
924,46200,mse,2.44613599709374
925,46200,$\mathcal{HU}_p$,-0.9606378674507141
926,46300,mse,2.4428813876205857
927,46300,$\mathcal{HU}_p$,-0.9595441222190857
928,46400,mse,2.4407336568368705
929,46400,$\mathcal{HU}_p$,-0.9516578316688538
930,46500,mse,2.4374765651026946
931,46500,$\mathcal{HU}_p$,-0.9530003070831299
932,46600,mse,2.4795766166176754
933,46600,$\mathcal{HU}_p$,-0.9005964994430542
934,46700,mse,2.431860223915304
935,46700,$\mathcal{HU}_p$,-0.946134626865387
936,46800,mse,2.4327097036395537
937,46800,$\mathcal{HU}_p$,-0.9301698207855225
938,46900,mse,2.426385975232099
939,46900,$\mathcal{HU}_p$,-0.9381224513053894
940,47000,mse,2.4231488954707165
941,47000,$\mathcal{HU}_p$,-0.9382435083389282
942,47100,mse,2.4236827801147856
943,47100,$\mathcal{HU}_p$,-0.9204049706459045
944,47200,mse,2.417694745229345
945,47200,$\mathcal{HU}_p$,-0.93167644739151
946,47300,mse,2.4163713432109986
947,47300,$\mathcal{HU}_p$,-0.9394048452377319
948,47400,mse,2.412645977334699
949,47400,$\mathcal{HU}_p$,-0.9219722151756287
950,47500,mse,2.409513224417329
951,47500,$\mathcal{HU}_p$,-0.9226474761962891
952,47600,mse,2.406364152054686
953,47600,$\mathcal{HU}_p$,-0.9203534722328186
954,47700,mse,2.4045108452416883
955,47700,$\mathcal{HU}_p$,-0.9157909750938416
956,47800,mse,2.401453469636325
957,47800,$\mathcal{HU}_p$,-0.9134653210639954
958,47900,mse,2.3983624979093157
959,47900,$\mathcal{HU}_p$,-0.91180419921875
960,48000,mse,2.3963000428249934
961,48000,$\mathcal{HU}_p$,-0.9041913151741028
962,48100,mse,2.3931303436687124
963,48100,$\mathcal{HU}_p$,-0.9049835205078125
964,48200,mse,2.412653640053717
965,48200,$\mathcal{HU}_p$,-0.8665634393692017
966,48300,mse,2.38794396508479
967,48300,$\mathcal{HU}_p$,-0.8984032869338989
968,48400,mse,2.3848491051387333
969,48400,$\mathcal{HU}_p$,-0.8971344232559204
970,48500,mse,2.3829277465168337
971,48500,$\mathcal{HU}_p$,-0.8941998481750488
972,48600,mse,2.3797714779530983
973,48600,$\mathcal{HU}_p$,-0.890586793422699
974,48700,mse,2.414580241020836
975,48700,$\mathcal{HU}_p$,-0.8430261015892029
976,48800,mse,2.3745934294618793
977,48800,$\mathcal{HU}_p$,-0.8841834664344788
978,48900,mse,2.3715144438439557
979,48900,$\mathcal{HU}_p$,-0.8825709819793701
980,49000,mse,2.3696281896526528
981,49000,$\mathcal{HU}_p$,-0.8752612471580505
982,49100,mse,2.3663953012617056
983,49100,$\mathcal{HU}_p$,-0.8771393895149231
984,49200,mse,2.3660574558130905
985,49200,$\mathcal{HU}_p$,-0.8825482130050659
986,49300,mse,2.361306668707841
987,49300,$\mathcal{HU}_p$,-0.8716225624084473
988,49400,mse,2.358243826334406
989,49400,$\mathcal{HU}_p$,-0.8696046471595764
990,49500,mse,2.356488791885327
991,49500,$\mathcal{HU}_p$,-0.8672745823860168
992,49600,mse,2.353395797585907
993,49600,$\mathcal{HU}_p$,-0.8638918399810791
994,49700,mse,2.3911228670375424
995,49700,$\mathcal{HU}_p$,-0.9075930714607239
996,49800,mse,2.34825043139776
997,49800,$\mathcal{HU}_p$,-0.8583458662033081
998,49900,mse,2.345216720107222
999,49900,$\mathcal{HU}_p$,-0.8569300770759583
1000,50000,mse,2.343903465883733
1001,50000,$\mathcal{HU}_p$,-0.8469977378845215
1002,50100,mse,2.3403286439131428
1003,50100,$\mathcal{HU}_p$,-0.8514226078987122
1004,50200,mse,2.3375404053985203
1005,50200,$\mathcal{HU}_p$,-0.8497971892356873
1006,50300,mse,2.33524057918879
1007,50300,$\mathcal{HU}_p$,-0.84539395570755
1008,50400,mse,2.332224040608306
1009,50400,$\mathcal{HU}_p$,-0.8436611890792847
1010,50500,mse,2.33045496817254
1011,50500,$\mathcal{HU}_p$,-0.8441819548606873
1012,50600,mse,2.327246301238217
1013,50600,$\mathcal{HU}_p$,-0.8397351503372192
1014,50700,mse,2.3422220245307694
1015,50700,$\mathcal{HU}_p$,-0.8651646971702576
1016,50800,mse,2.3222821413557355
1017,50800,$\mathcal{HU}_p$,-0.8344625234603882
1018,50900,mse,2.3598263580634793
1019,50900,$\mathcal{HU}_p$,-0.8784785866737366
1020,51000,mse,2.317256776246917
1021,51000,$\mathcal{HU}_p$,-0.8295965790748596
1022,51100,mse,2.314255645774474
1023,51100,$\mathcal{HU}_p$,-0.8286809325218201
1024,51200,mse,2.312710263426656
1025,51200,$\mathcal{HU}_p$,-0.8301149010658264
1026,51300,mse,2.3091800691074256
1027,51300,$\mathcal{HU}_p$,-0.8236182928085327
1028,51400,mse,2.3105239115752143
1029,51400,$\mathcal{HU}_p$,-0.8320268392562866
1030,51500,mse,2.3045479084727902
1031,51500,$\mathcal{HU}_p$,-0.8185479044914246
1032,51600,mse,2.3015943340235423
1033,51600,$\mathcal{HU}_p$,-0.8172510862350464
1034,51700,mse,2.3033111782918927
1035,51700,$\mathcal{HU}_p$,-0.8265023231506348
1036,51800,mse,2.2969598470170665
1037,51800,$\mathcal{HU}_p$,-0.8122825622558594
1038,51900,mse,2.2940234050452446
1039,51900,$\mathcal{HU}_p$,-0.8107976913452148
1040,52000,mse,2.2937843291310758
1041,52000,$\mathcal{HU}_p$,-0.7988991737365723
1042,52100,mse,2.2899494222193506
1043,52100,$\mathcal{HU}_p$,-0.8054854869842529
1044,52200,mse,2.287129826294472
1045,52200,$\mathcal{HU}_p$,-0.8040903806686401
1046,52300,mse,2.287992398379508
1047,52300,$\mathcal{HU}_p$,-0.8120884299278259
1048,52400,mse,2.2825948549150166
1049,52400,$\mathcal{HU}_p$,-0.7991828322410583
1050,52500,mse,2.2797614856061736
1051,52500,$\mathcal{HU}_p$,-0.7969630360603333
1052,52600,mse,2.2781294760251685
1053,52600,$\mathcal{HU}_p$,-0.7979875802993774
1054,52700,mse,2.2750338866574533
1055,52700,$\mathcal{HU}_p$,-0.7933123707771301
1056,52800,mse,2.275583258432264
1057,52800,$\mathcal{HU}_p$,-0.7788951992988586
1058,52900,mse,2.2704757204349866
1059,52900,$\mathcal{HU}_p$,-0.7890031337738037
1060,53000,mse,2.282315585150269
1061,53000,$\mathcal{HU}_p$,-0.7601520419120789
1062,53100,mse,2.265871723841824
1063,53100,$\mathcal{HU}_p$,-0.7824506759643555
1064,53200,mse,2.262924095547136
1065,53200,$\mathcal{HU}_p$,-0.7832388281822205
1066,53300,mse,2.2623219744005794
1067,53300,$\mathcal{HU}_p$,-0.7879844903945923
1068,53400,mse,2.2582524071736834
1069,53400,$\mathcal{HU}_p$,-0.7791815996170044
1070,53500,mse,2.256671955997176
1071,53500,$\mathcal{HU}_p$,-0.7715741395950317
1072,53600,mse,2.2535613736926465
1073,53600,$\mathcal{HU}_p$,-0.7749161720275879
1074,53700,mse,2.3957011761853204
1075,53700,$\mathcal{HU}_p$,-0.688042938709259
1076,53800,mse,2.248987590003396
1077,53800,$\mathcal{HU}_p$,-0.7725762128829956
1078,53900,mse,2.24606167203682
1079,53900,$\mathcal{HU}_p$,-0.7697674632072449
1080,54000,mse,2.2465093026650167
1081,54000,$\mathcal{HU}_p$,-0.7560847997665405
1082,54100,mse,2.2413805605019936
1083,54100,$\mathcal{HU}_p$,-0.7659734487533569
1084,54200,mse,2.278140340179668
1085,54200,$\mathcal{HU}_p$,-0.8072028160095215
1086,54300,mse,2.2367467170059836
1087,54300,$\mathcal{HU}_p$,-0.7621280550956726
1088,54400,mse,2.326561235742603
1089,54400,$\mathcal{HU}_p$,-0.6921202540397644
1090,54500,mse,2.2322546555854244
1091,54500,$\mathcal{HU}_p$,-0.7596405148506165
1092,54600,mse,2.2293324762549425
1093,54600,$\mathcal{HU}_p$,-0.756851077079773
1094,54700,mse,2.238465542887252
1095,54700,$\mathcal{HU}_p$,-0.7301316261291504
1096,54800,mse,2.2249890499711933
1097,54800,$\mathcal{HU}_p$,-0.7527326345443726
1098,54900,mse,2.2221854058874735
1099,54900,$\mathcal{HU}_p$,-0.7502487301826477
1100,55000,mse,2.2205553212228515
1101,55000,$\mathcal{HU}_p$,-0.7481772303581238
1102,55100,mse,2.217749687480738
1103,55100,$\mathcal{HU}_p$,-0.7474949955940247
1104,55200,mse,2.2164269809605295
1105,55200,$\mathcal{HU}_p$,-0.7397019863128662
1106,55300,mse,2.2134709700386765
1107,55300,$\mathcal{HU}_p$,-0.743824303150177
1108,55400,mse,2.210676446889093
1109,55400,$\mathcal{HU}_p$,-0.7423601150512695
1110,55500,mse,2.212510224221
1111,55500,$\mathcal{HU}_p$,-0.7260503172874451
1112,55600,mse,2.2064066924324117
1113,55600,$\mathcal{HU}_p$,-0.7382698655128479
1114,55700,mse,2.238383787047956
1115,55700,$\mathcal{HU}_p$,-0.7790061831474304
1116,55800,mse,2.2022949095169317
1117,55800,$\mathcal{HU}_p$,-0.7349333763122559
1118,55900,mse,2.1995513867194094
1119,55900,$\mathcal{HU}_p$,-0.7330796718597412
1120,56000,mse,2.2122005738591795
1121,56000,$\mathcal{HU}_p$,-0.7033661007881165
1122,56100,mse,2.1954762540335464
1123,56100,$\mathcal{HU}_p$,-0.729796290397644
1124,56200,mse,2.192748933267609
1125,56200,$\mathcal{HU}_p$,-0.7279326915740967
1126,56300,mse,2.204814652351707
1127,56300,$\mathcal{HU}_p$,-0.6986547112464905
1128,56400,mse,2.188402357383716
1129,56400,$\mathcal{HU}_p$,-0.7241998314857483
1130,56500,mse,2.64146535303427
1131,56500,$\mathcal{HU}_p$,-1.3296852111816406
1132,56600,mse,2.184183315805281
1133,56600,$\mathcal{HU}_p$,-0.7212691307067871
1134,56700,mse,2.1814322013400775
1135,56700,$\mathcal{HU}_p$,-0.719158947467804
1136,56800,mse,2.181869695175024
1137,56800,$\mathcal{HU}_p$,-0.7265344858169556
1138,56900,mse,2.1771918012430054
1139,56900,$\mathcal{HU}_p$,-0.7157977223396301
1140,57000,mse,2.3189776720589386
1141,57000,$\mathcal{HU}_p$,-0.8004626035690308
1142,57100,mse,2.1729858479646054
1143,57100,$\mathcal{HU}_p$,-0.7115625739097595
1144,57200,mse,2.170249541638275
1145,57200,$\mathcal{HU}_p$,-0.7108009457588196
1146,57300,mse,2.1700662186747635
1147,57300,$\mathcal{HU}_p$,-0.7160161137580872
1148,57400,mse,2.166165828769699
1149,57400,$\mathcal{HU}_p$,-0.7073637247085571
1150,57500,mse,2.786424426386648
1151,57500,$\mathcal{HU}_p$,-1.8676490783691406
1152,57600,mse,2.1620639236895065
1153,57600,$\mathcal{HU}_p$,-0.704108715057373
1154,57700,mse,2.1593626322233854
1155,57700,$\mathcal{HU}_p$,-0.7024588584899902
1156,57800,mse,2.161838312913486
1157,57800,$\mathcal{HU}_p$,-0.6857969164848328
1158,57900,mse,2.1551691291033928
1159,57900,$\mathcal{HU}_p$,-0.6992200016975403
1160,58000,mse,2.159367086582086
1161,58000,$\mathcal{HU}_p$,-0.6793391704559326
1162,58100,mse,2.1511809156820507
1163,58100,$\mathcal{HU}_p$,-0.6948190927505493
1164,58200,mse,2.148491991317052
1165,58200,$\mathcal{HU}_p$,-0.6946394443511963
1166,58300,mse,2.1470987230682157
1167,58300,$\mathcal{HU}_p$,-0.6926907300949097
1168,58400,mse,2.144454653252763
1169,58400,$\mathcal{HU}_p$,-0.6909801363945007
1170,58500,mse,3.2623400467603054
1171,58500,$\mathcal{HU}_p$,-3.1367568969726562
1172,58600,mse,2.14033878353641
1173,58600,$\mathcal{HU}_p$,-0.6869078874588013
1174,58700,mse,2.137650703470608
1175,58700,$\mathcal{HU}_p$,-0.6865058541297913
1176,58800,mse,2.137866686228775
1177,58800,$\mathcal{HU}_p$,-0.6750802397727966
1178,58900,mse,2.133670405091908
1179,58900,$\mathcal{HU}_p$,-0.6831323504447937
1180,59000,mse,2.4292389558985037
1181,59000,$\mathcal{HU}_p$,-0.5583197474479675
1182,59100,mse,2.1294982481404032
1183,59100,$\mathcal{HU}_p$,-0.6790928840637207
1184,59200,mse,2.2502199258466584
1185,59200,$\mathcal{HU}_p$,-0.7594789266586304
1186,59300,mse,2.1253317932399463
1187,59300,$\mathcal{HU}_p$,-0.6751538515090942
1188,59400,mse,2.1226012535229546
1189,59400,$\mathcal{HU}_p$,-0.6757314801216125
1190,59500,mse,2.1239809232058464
1191,59500,$\mathcal{HU}_p$,-0.6616784334182739
1192,59600,mse,2.1189472913776464
1193,59600,$\mathcal{HU}_p$,-0.6721963286399841
1194,59700,mse,2.1164711589499516
1195,59700,$\mathcal{HU}_p$,-0.6738811135292053
1196,59800,mse,2.115091180493102
1197,59800,$\mathcal{HU}_p$,-0.6654760241508484
1198,59900,mse,2.1122444290599027
1199,59900,$\mathcal{HU}_p$,-0.6679223775863647
1200,60000,mse,2.1127519141425024
1201,60000,$\mathcal{HU}_p$,-0.6748595833778381
1202,60100,mse,2.1083757658592086
1203,60100,$\mathcal{HU}_p$,-0.6646806597709656
1204,60200,mse,3.397401612315867
1205,60200,$\mathcal{HU}_p$,-0.4074270725250244
1206,60300,mse,2.104423018463551
1207,60300,$\mathcal{HU}_p$,-0.6624438166618347
1208,60400,mse,2.1017702918993537
1209,60400,$\mathcal{HU}_p$,-0.6604242920875549
1210,60500,mse,2.1010090412891658
1211,60500,$\mathcal{HU}_p$,-0.6531313061714172
1212,60600,mse,2.0980316497740716
1213,60600,$\mathcal{HU}_p$,-0.6569473147392273
1214,60700,mse,3.5830833979457735
1215,60700,$\mathcal{HU}_p$,-0.38112178444862366
1216,60800,mse,2.094077807626922
1217,60800,$\mathcal{HU}_p$,-0.6524220108985901
1218,60900,mse,2.0916678802965234
1219,60900,$\mathcal{HU}_p$,-0.6563268899917603
1220,61000,mse,2.090033280961795
